2026-05-10 22:42:57.108,78,N,107.58,POLLING,GLOBAL
2026-05-10 22:42:57.266,85,U,158.18,POLLING,GLOBAL
2026-05-10 22:42:57.360,83,S,93.89,POLLING,GLOBAL
2026-05-10 22:42:57.489,73,I,128.39,POLLING,GLOBAL
2026-05-10 22:42:58.247,65,A,758.49,POLLING,GLOBAL
2026-05-10 22:42:58.495,32,Space,247.97,POLLING,GLOBAL
2026-05-10 22:42:58.700,65,A,205.28,POLLING,GLOBAL
2026-05-10 22:42:58.841,84,T,140.76,POLLING,GLOBAL
2026-05-10 22:42:58.999,65,A,158.41,POLLING,GLOBAL
2026-05-10 22:42:59.079,85,U,79.36,POLLING,GLOBAL
2026-05-10 22:42:59.269,32,Space,189.76,POLLING,GLOBAL
2026-05-10 22:42:59.459,77,M,190.43,POLLING,GLOBAL
2026-05-10 22:42:59.585,69,E,125.87,POLLING,GLOBAL
2026-05-10 22:42:59.806,83,S,221.53,POLLING,GLOBAL
2026-05-10 22:42:59.919,73,I,112.39,POLLING,GLOBAL
2026-05-10 22:43:00.092,78,N,173.65,POLLING,GLOBAL
2026-05-10 22:43:00.281,32,Space,188.65,POLLING,GLOBAL
2026-05-10 22:43:00.690,71,G,408.69,POLLING,GLOBAL
2026-05-10 22:43:00.880,73,I,190.13,POLLING,GLOBAL
2026-05-10 22:43:00.927,84,T,47.05,POLLING,GLOBAL
2026-05-10 22:43:01.103,85,U,175.99,POLLING,GLOBAL
2026-05-10 22:43:01.431,13,Enter,328.52,POLLING,GLOBAL
2026-05-10 22:43:24.559,73,I,23127.75,POLLING,GLOBAL
2026-05-10 22:43:24.746,89,Y,186.55,POLLING,GLOBAL
2026-05-10 22:43:24.854,65,A,108.44,POLLING,GLOBAL
2026-05-10 22:43:25.058,65,A,203.95,POLLING,GLOBAL
2026-05-10 22:43:25.214,32,Space,155.92,POLLING,GLOBAL
2026-05-10 22:43:25.714,71,G,500.14,POLLING,GLOBAL
2026-05-10 22:43:25.872,73,I,157.41,POLLING,GLOBAL
2026-05-10 22:43:26.057,77,M,185.61,POLLING,GLOBAL
2026-05-10 22:43:26.150,65,A,93.05,POLLING,GLOBAL
2026-05-10 22:43:26.261,78,N,110.43,POLLING,GLOBAL
2026-05-10 22:43:26.371,65,A,110.38,POLLING,GLOBAL
2026-05-10 22:43:26.510,32,Space,139.12,POLLING,GLOBAL
2026-05-10 22:43:26.868,68,D,358,POLLING,GLOBAL
2026-05-10 22:43:27.107,69,E,239.26,POLLING,GLOBAL
2026-05-10 22:43:27.329,83,S,221.43,POLLING,GLOBAL
2026-05-10 22:43:27.672,75,K,342.78,POLLING,GLOBAL
2026-05-10 22:43:27.845,82,R,173.34,POLLING,GLOBAL
